companyName,branchName,homepage,prefecture,address,phoneNumber,fax,mailAddress,category1,category2,site,source
株式会社Ｓｌｏｗ－Ｗａｌｋｅｒｓ,,http://www.slow-walkers.jp/,東京都,東京都港区赤坂５丁目４－９ いちご赤坂五丁目ビル４F,,,Mail：recruit@slow-walkers.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001884676/-tab__jd/
一般財団法人日本環境衛生センター,,http://www.jesc.or.jp/,神奈川県,神奈川県川崎市川崎区四谷上町10-6,044-288-4896,,E-Mail：saiyou29@jesc.or.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001884932/-tab__jd
アスモ少額短期保険株式会社,,http://www.asmo-ssi.co.jp/,東京都,東京都渋谷区代々木三丁目28番6号 いちご西参道ビル5階,03-6300-6240（受付：平日10時～18時）,,E-mail：saiyou@asmo-ssi.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001885420/-tab__jd
株式会社アクアサービス,,http://suido-24.com/,東京都,東京都中央区日本橋茅場町3-5-3 日宝茅場町ビル5A,0120-14-7788,,【E-mail】aqua.service@hotmail.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001886567/-tab__jd
一般社団法人グリーンピース・ジャパン,,http://www.greenpeace.org/japan/ja/,東京都,東京都新宿区西新宿 8-13-11 NFビル2F,,,mail／jobs.jp@greenpeace.org 採用担当／中西,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001886826/-tab__jd
株式会社ウインライト,,http://www.winlight.co.jp,東京都,東京都港区西新橋三丁目2番1号 Daiwa西新橋ビル4階,,,MAIL／ml-employment@winlight.biz,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001886856/-tab__jd/
ＯＬＥＤ青森株式会社,,,青森県,青森県上北郡六ヶ所村大字尾駮字弥栄平1-82,0175-71-1560,,メール：Hideto.Tagashira@kaneka.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001887549/-tab__jd
ＭｉＫ株式会社,,http://www.mik-group.co.jp/,青森県,青森県青森市堤町2丁目1番3号 あおばビル 7Ｆ,017-777-0008,,メールアドレス：contact@mik-group.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001887563/-tab__jd
株式会社ニトリ,,http://www.nitori.co.jp/,北海道,北海道札幌市手稲区新発寒6条1-5-80（札幌本社） 〒115-0043 東京都北区神谷3-6-20（東京本部）,0570-064-342／人財開発部中間採用担当宛,,E-mail：jinji-tk@nitori.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001887744/-tab__jd
ＬＥＧＯＬＡＮＤＪａｐａｎ株式会社,,https://www.legoland.jp/,愛知県,愛知県名古屋市港区金城ふ頭2丁目2-1,050-5840-0505,,E-Mail：HR@LEGOLAND.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001889027/-tab__jd
オープンソース・ソリューション・テクノロジ株式会社,,http://www.osstech.co.jp,東京都,東京都品川区西五反田1-29-1 コイズミビル8F,,,e-mail：recruit@osstech.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001889667/-tab__jd/
株式会社丸山製作所（東証一部上場）,,http://www.maruyama.co.jp/,東京都,東京都千代田区内神田三丁目4番15号,03-3252-2271（人事課 山下）,,Mail：recruit@maruyama.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001889688/-tab__jd/
ＤＩＣ株式会社(東証一部上場),,http://www.dic-global.com/ja,東京都,東京都中央区日本橋三丁目7番20号 ディーアイシービル,03-6733-3010,,E-mail／recruit@ma.dic.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001890335/-tab__jd
株式会社土方プロパン,,http://www.hijiprokind.com,埼玉県,埼玉県所沢市下安松445-2,04-2944-0285,,MAIL：saiyou.s@hijiprokind.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001891167/-tab__jd
株式会社土方プロパン,,http://www.hijiprokind.com,埼玉県,埼玉県所沢市下安松445-2,04-2944-0285,,MAIL：saiyou.t@hijiprokind.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001891170/-tab__jd
セルプロモート株式会社,,https://www.cellpromote.co.jp/,東京都,東京都渋谷区円山町23-2 アレトゥーサ渋谷5F,03-6868-4350（代表）,,E-mail：a.kubo@cellpromote.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001891663/-tab__jd
株式会社想通,,http://so2.co.jp/,東京都,東京都渋谷区神南1-15-1 マリービル4F,03－6452－5418（採用担当）,,Mail／recruit@so2.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001892137/-tab__jd
株式会社豊栄商会,,http://www.hoei-shokai.co.jp/,愛知県,愛知県豊田市堤町寺池66,0565-52-5011,,E-Mail：soumu@hoei-shokai.co.jp／採用担当,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001893117/-tab__jd
株式会社カラフルカンパニー,,https://www.colorfulcompany.co.jp/,石川県,石川県金沢市玉鉾3-29,076-292-1111,,mail： kikaku@colorfulcompany.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001893584/-tab__jd
有限会社小津工芸,,http://www.ozukougei.co.jp/,愛知県,愛知県名古屋市緑区六田1丁目104,052-623-9378,,【メールアドレス】white@ozukougei.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001894583/-tab__jd
株式会社マイクロネットワークテクノロジーズ,,http://mn-tech.co.jp,東京都,東京都千代田区大手町1-9-2 大手町フィナンシャルシティ グランキューブ18F,,,E-MAIL：jinzai.saiyo@mn-tech.co.jp／採用担当,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001895145/-tab__jd
株式会社ディアナイズム,,http://diana-ism.jp/,東京都,東京都文京区白山2-13-4 吉野ビル1F、2F,,,E-mail: saiyo@diana-ism.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001895398/-tab__jd
アビームシステムズ株式会社（アビームコンサルティンググループ）,,http://www.abeam-s.com/recruit/,愛知県,愛知県名古屋市瑞穂区塩入町18-1 T&I昭和第2ビル,52-824-2030,,MAIL jpabsrecruit@abeam.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001895504/-tab__jd/
ファイザー株式会社,,http://www.pfizer.co.jp/pfizer/,東京都,東京都渋谷区代々木3-22-7 新宿文化クイントビル,,,メールアドレス：saiyompm@pfizer.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001895602/-tab__jd/
長野県／長野県事業引継ぎ支援センター,,http://www.icon-nagano.or.jp/cms/modules/contents/page/00026.html,長野県,長野市中御所岡田131-10 長野県中小企業会館3階,026-219-3825,,E-mail：hikitsugi@icon-nagano.or.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001896132/-tab__jd
メガロジック株式会社,,http://www.megalogic.co.jp/main/,福岡県,福岡県福岡市博多区中洲5-3-8 アクア博多5階,,,【Mail】recruit@megalogic.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001896144/-tab__jd/
株式会社カクダイ,,http://kakudai.jp/,大阪府,大阪府大阪市西区立売堀1-4-4,06-6538-1122,,E-mail recruit@kakudai.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001896546/-tab__jd
株式会社大和(DAIWA CYCLE／シルバーリング),,https://www.daiwa-cycle.jp/,大阪府,大阪府吹田市穂波町5-1（3階）,06-6380-3338,,Mail：saiyo_01@daiwa-cycle.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001897168/-tab__jd
フレッシュ・デルモンテ・ジャパン株式会社,,http://www.freshdelmonte.co.jp/,東京都,東京都渋谷区恵比寿南1-15-1 A-PLACE 恵比寿南2階（本社）,,,【E-mail】HR.JP@freshdelmonte.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001897514/-tab__jd
株式会社ＬＯＷＣＡＬ,,https://l-owcal.com,東京都,東京都渋谷区恵比寿西1-9-6 アストゥルビル5階,03-6809-0467 MAIL：info-jinzai@l-owcal.com,,TEL：03-6809-0467 MAIL：info-jinzai@l-owcal.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001897609/-tab__jd
木本建興株式会社,,http://www.kimoto-k.co.jp/,神奈川県,神奈川県相模原市中央区中央3-3-15,042-776-0107 （代表）,,E-Mail ： info@kimoto-k.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001897917/-tab__jd
株式会社エム・ワイ・ケー,,,東京都,東京都江東区辰巳1-5-17,03-6457-1900,,MAIL：hr@myk-k.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001898025/-tab__jd
三井不動産レジデンシャル株式会社,,http://www.mfr.co.jp/,東京都,東京都中央区銀座6丁目17番1号,,,Email:saiyo@mfr.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001898049/-tab__jd/
株式会社中村建興,,,東京都,東京都足立区伊興本町1-5-17,,,E-Mail: cvl.nakamura-ken@wish.ocn.ne.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001898557/-tab__jd
株式会社ティー・エス・エル北陸,,http://www.tsl-hk.jp/,石川県,石川県金沢市上堤町1-33 アパ金沢ビル4F,76-262-3266（高田）,,E-mail saiyou@tsl-hk.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001898571/-tab__jd
GNホールディングス株式会社,,http://www.gnhd.co.jp,群馬県,群馬県前橋市城東町一丁目６番地の８,027-231-2112（代表電話）,,E-mail／recruit@gnhd.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001899340/-tab__jd
株式会社キャピタル・アセット・プランニング（JASDAQ上場企業）,,http://www.cap-net.co.jp,大阪府,大阪府大阪市北区堂島2丁目4番27号 新藤田ビル6F,03-3237-6781／mail：cap_recruit@cap-net.co.jp／採用担当 益子沙里亜,,TEL：03-3237-6781／mail：cap_recruit@cap-net.co.jp／採用担当 益子沙里亜,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001899454/-tab__jd
株式会社ウェブマネー（KDDI株式会社100％出資）,,http://www.webmoney.co.jp/,東京都,東京都港区西新橋二丁目3番１号 マークライト虎ノ門12階,,,【Mail】recruit_hp@webmoney.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001899705/-tab__jd/
明治機械株式会社（東証二部上場）,,http://www.meiji-kikai.co.jp,東京都,東京都千代田区神田多町2-2-22 千代田ビル,03-5295-3511 Email／mksaiyo@meiji-kikai.co.jp,,TEL／03-5295-3511 Email／mksaiyo@meiji-kikai.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001899786/-tab__jd/
群馬県,,http://www.g-inf.or.jp/professional/index.html,群馬県,群馬県前橋市亀里町884－1 群馬産業技術センター内,027－265－5057／群馬県プロフェッショナル人材戦略拠点：猪俣、大桃、山内,,E-mail：projinzai@g-inf.or.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001900172/-tab__jd
ふるさと福井移住定住促進機構（福井Uターンセンター）,,http://www.fukui-uturn.com/,福井県,福井県福井市手寄1丁目4-1 AOSSA7階,0776-43-6295／E-mail：fukui-utcenter@pref.fukui.lg.jp,,TEL：0776-43-6295／E-mail：fukui-utcenter@pref.fukui.lg.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001900748/-tab__jd
株式会社クーゲライズ設計事務所,,,東京都,東京都品川区南品川5丁目6－2－101,03-6433-2757,,MAIL： k-r@ba2.so-net.ne.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001901940/-tab__jd
立志館ゼミナール／株式会社 大阪教育研究所,,http://risshikan.jp/,大阪府,大阪府堺市南区高倉台2-6-1,072-296-0606,,Email／info@osaka-kyoiku.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001902125/-tab__jd
株式会社JOLED,,http://www.j-oled.com/,東京都,東京都千代田区神田錦町3-23 10F,03-5280-1600（代表）,,メール：joled.hr-saiyo.zz@j-oled.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001902857/-tab__jd
株式会社ONE,,http://www.saiyou-one.jp/,東京都,東京都新宿区新宿4-3-25 TOKYU REIT新宿ビル4階,03-6867-1457,,MAIL：partner@one-group.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001902990/-tab__jd/
株式会社ダイセキ（ミスミグループ）,,http://www.dai-seki.co.jp,兵庫県,兵庫県明石市樽屋町1-29 日工住友生命ビル4F（本社）,078-917-5504／総務部 白原,,E-mail:saiyou@dai-seki.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001904056/-tab__jd
株式会社マーズデザイン,,http://www.mars-design.co.jp/,大阪府,大阪府大阪市淀川区西中島3-3-2,06-6886-0688,,E-mail:furubayashi@mars-design.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001904675/-tab__jd
株式会社 朝日新聞立川総合販売,,,東京都,東京都日野市南平3-16-10,120-669-188又は042-593-8117,,メールアドレス/boshu@asa-ing.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001905014/-tab__jd
株式会社スリーピース,,http://threepeace.life/,東京都,東京都渋谷区富ヶ谷2-39-12,090-2447-6840（採用担当）,,Email：keiichi.matsunaga@threepeace.life,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001905314/-tab__jd
公益情報システム株式会社,,https://www.koueki.info/,千葉県,千葉県千葉市稲毛区小仲台2-5-2 第一大越ビル3階,043-287-2011,,MAIL：fujisaki@koueki.info,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001907390/-tab__jd
株式会社ミズタニ（CAR DEPARTMENT）,,http://www.car-mizutani.jp/,京都府,京都府京都市南区吉祥院宮ノ西町27番地,075－313－2188 MAIL：kashihara@car-mizutani.jp,,TEL：075－313－2188 MAIL：kashihara@car-mizutani.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001908074/-tab__jd
株式会社エムジー・ワールド,,http://www.mg-world.com/index.html,東京都,東京都中央区日本橋蛎殻町2-5-3 サンホリベビル5F,03-5614-9880／採用担当,,E-mail:mg-support@mg-world.com,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001908398/-tab__jd
株式会社エーアイエル,,http://www.ailltd.co.jp/,東京都,東京都千代田区神田神保町3丁目29番地 帝国書院ビル 5階,03-3265-1368,,Mail:itid-hr@ailltd.co.jp／採用担当宛,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001908561/-tab__jd/
株式会社アクセラ,,http://www.masters-trade.jp/general/,東京都,東京都新宿区百人町1-23-3 亀井ビル10F,3-6908-7462,,メール：support@masters-trade.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001909021/-tab__jd
資生堂ジャパン株式会社,,https://www.dicila.co.jp/,東京都,本社／東京都港区東新橋1-6-2,,,mail/d-saiyo@to.shiseido.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001909468/-tab__jd
株式会社ソニー・インタラクティブエンタテインメント,,http://www.sie.com/index.html,東京都,東京都港区港南１丁目７番１号 ソニーシティ,,,E-Mail：SIE_Recruit02@jp.sony.com／採用担当,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001910578/-tab__jd
株式会社ジェイペック,,http://www.jpec.co.jp/,東京都,東京都中央区日本橋室町4丁目1番6号 クアトロ室町ビル,03-5203-0361,,E-mail: saiyou@jpec.co.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001910636/-tab__jd/
パーソンフォーチュン合同会社,,http://sissy.jp,香川県,香川県高松市亀井町8-11 BーZ 高松プライムビル803,087-831-2353,,MAIL:m.kawada@sissy.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001910895/-tab__jd
高千穂商事株式会社,,http://www.4607.jp/,東京都,東京都千代田区鍛冶町１-７-４,03-3252-4607,,メールアドレス：saeki@4607.jp,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001911120/-tab__jd
アマゾンジャパン合同会社,,https://www.amazon.co.jp/,東京都,東京都目黒区下目黒1-8-1,,,メールでのお問い合わせは＜jobs-tam@amazon.co.jp＞まで,その他,その他,Doda,https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3001911166/-tab__jd/
